name href,name,address
https://www.booking.com/hotel/th/somerset-rama-ix.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=597446711_407774993_2_2_0&highlighted_blocks=597446711_407774993_2_2_0&matching_block_id=597446711_407774993_2_2_0&sr_pri_blocks=597446711_407774993_2_2_0__330100&from_sustainable_property_sr=1&from=searchresults,Somerset Rama 9 Bangkok,"22 Ratchadaphisek Road Huai Khwang, Huai Kwang, ห้วยขวาง, 10320 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/thonglor-ekamai-spacious-1-br-1-bathroom-sofa-bed-kitchen.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=1223638203_418531362_0_0_0_887426&highlighted_blocks=1223638203_418531362_0_0_0_887426&matching_block_id=1223638203_418531362_0_0_0_887426&sr_pri_blocks=1223638203_418531362_0_0_0_887426_64260&from=searchresults,Petch Tower Ekkamai,"279/1-12 Ekkamai 23 Alley, วัฒนา, 10110 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/thee.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=108069302_129992767_3_1_0_1127716&highlighted_blocks=108069302_129992767_3_1_0_1127716&matching_block_id=108069302_129992767_3_1_0_1127716&sr_pri_blocks=108069302_129992767_3_1_0_1127716_213707&from=searchresults,"THEE Bangkok by TH District ""newly renovated""","9/1 Sukumvit 20, Wattana, คลองเตย, 10110 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/the-mustang-blu.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=603138908_309461470_2_1_0&highlighted_blocks=603138908_309461470_2_1_0&matching_block_id=603138908_309461470_2_1_0&sr_pri_blocks=603138908_309461470_2_1_0__526500&from=searchresults,The Mustang Blu,"721 Maitri Chit Road Pom Prap, Pom Prap Sattru Phai, Pom Prap Sattru Phai, 10100 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/public-house.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=938412210_366106501_2_2_0&highlighted_blocks=938412210_366106501_2_2_0&matching_block_id=938412210_366106501_2_2_0&sr_pri_blocks=938412210_366106501_2_2_0__387018&from=searchresults,"Public House Bangkok, a Member of Design Hotels","249 Soi Sukhumvit 31, Khlong Tan Nuea, Watthana, Bangkok 10110, วัฒนา, 10110 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/vince-hotel.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=141195004_89637093_2_1_0_389612&highlighted_blocks=141195004_89637093_2_1_0_389612&matching_block_id=141195004_89637093_2_1_0_389612&sr_pri_blocks=141195004_89637093_2_1_0_389612_238140&from=searchresults,Vince Hotel Pratunam,"26/2 Alley 2, Petchaburi 11, Petchaburi Road, Phayathai, Rajathewi, Ratchathewi, 10400 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/chatrium-grand-bangkok.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=901611111_360977710_2_1_0_148530&highlighted_blocks=901611111_360977710_2_1_0_148530&matching_block_id=901611111_360977710_2_1_0_148530&sr_pri_blocks=901611111_360977710_2_1_0_148530_921213&from=searchresults,โรงแรมชาเทรียม แกรนด์ กรุงเทพฯ,"728 Petchaburi Road Ratchathewi, Ratchathewi, 10400 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/beanstalk-bangkok.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=729626904_325502961_2_2_0&highlighted_blocks=729626904_325502961_2_2_0&matching_block_id=729626904_325502961_2_2_0&sr_pri_blocks=729626904_325502961_2_2_0__116041&from=searchresults,Beanstalk Bangkok,"299 301 Thanon Surawong, Suriya Wong, Bang Rak,, บางรัก, 10500 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/the-standard-bangkok-mahanakhon.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=810038712_343183919_2_1_0&highlighted_blocks=810038712_343183919_2_1_0&matching_block_id=810038712_343183919_2_1_0&sr_pri_blocks=810038712_343183919_2_1_0__716400&from=searchresults,"The Standard, Bangkok Mahanakhon","114 Naradhiwat Rajanagarindra Road, Silom, Bangrak, บางรัก, 10500 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/nysa-bangkok-bangkok.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=1119286801_415969265_2_2_0_769785&highlighted_blocks=1119286801_415969265_2_2_0_769785&matching_block_id=1119286801_415969265_2_2_0_769785&sr_pri_blocks=1119286801_415969265_2_2_0_769785_320760&from=searchresults,Nysa Hotel Bangkok Sukhumvit 11,"73/7-8 Sukhumvit 13, Klongtoey-Nua, Wattana, วัฒนา, 10110 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/sivatel-bangkok.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=26418826_88875110_0_41_0_84576&highlighted_blocks=26418826_88875110_0_41_0_84576&matching_block_id=26418826_88875110_0_41_0_84576&sr_pri_blocks=26418826_88875110_0_41_0_84576_580229&from=searchresults,โรงแรมศิวาเทล กรุงเทพ,"53 Wittayu Road, Lumpini, Patumwan, ปทุมวัน, 10330 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/valiahotelbangkok.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=2715215_380137323_2_2_0_1154075&highlighted_blocks=2715215_380137323_2_2_0_1154075&matching_block_id=2715215_380137323_2_2_0_1154075&sr_pri_blocks=2715215_380137323_2_2_0_1154075_256174&from=searchresults,โรงแรมวาลีอา (Valia Hotel Bangkok),"Sukhumvit 24, Bangkok 10110, คลองเตย, 10110 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/radisson-suites-bangkok-sukhumvit.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=29018212_94396708_2_2_0&highlighted_blocks=29018212_94396708_2_2_0&matching_block_id=29018212_94396708_2_2_0&sr_pri_blocks=29018212_94396708_2_2_0__268375&from=searchresults,โรงแรม เรดิสัน สวีท แบงค็อก สุขุมวิท,"23/2-3 Sukhumvit 13, Sukhumvit Road, Klongtoey Nua, Wattana, วัฒนา, 10110 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/chi-bangkok-sha-extra-plus.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=817874208_344348442_2_2_0_146142&highlighted_blocks=817874208_344348442_2_2_0_146142&matching_block_id=817874208_344348442_2_2_0_146142&sr_pri_blocks=817874208_344348442_2_2_0_146142_176235&from=searchresults,The Fig Lobby Bangkok,"55 Rimthangrotfaisaipaknam Road, Klong Toey, Klong Toey, คลองเตย, 10110 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/tha.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=143448402_96206069_2_0_0_1123198&highlighted_blocks=143448402_96206069_2_0_0_1123198&matching_block_id=143448402_96206069_2_0_0_1123198&sr_pri_blocks=143448402_96206069_2_0_0_1123198_143699&from=searchresults,THA City Loft by TH District,"Eakkamai soi 6, Prakanong, Wattana, วัฒนา, 10110 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/chatrium-suites-bangkok-a-dusit-thani-hotels-partner.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=4425913_88871377_2_1_0_47674&highlighted_blocks=4425913_88871377_2_1_0_47674&matching_block_id=4425913_88871377_2_1_0_47674&sr_pri_blocks=4425913_88871377_2_1_0_47674_583200&from=searchresults,โรงแรมชาเทรียม ริเวอร์ไซด์ กรุงเทพฯ,"28 ถ.เจริญกรุง ซ.70 บางคอแหลม, บางคอแหลม, 10120 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/oakwood-studios-sukhumvit-bangkok.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=860006801_356302651_0_42_0&highlighted_blocks=860006801_356302651_0_42_0&matching_block_id=860006801_356302651_0_42_0&sr_pri_blocks=860006801_356302651_0_42_0__247876&from=searchresults,โรงแรมโอ๊ควู้ด สตูดิโอ สุขุมวิท แบงค็อก,"70 Soi Sukhumvit 36, คลองเตย, 10110 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/the-ex-capital-bangkok-by-dancenter.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=1486340901_420130341_2_0_0&highlighted_blocks=1486340901_420130341_2_0_0&matching_block_id=1486340901_420130341_2_0_0&sr_pri_blocks=1486340901_420130341_2_0_0__122157&from=searchresults,The Ex Capital Hotel Bangkok by Dancenter,"218 Soi Krungthonburi Intersection 13 Krungthonburi Road, Bang Lamphu Lang Subdistrict, Khlong San District, Thonburi District, Bangkok 10600, Bangkok, Bangkok, 10600 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/akyra-thonglor-bangkok.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=28546107_119582871_2_42_0_1116200&highlighted_blocks=28546107_119582871_2_42_0_1116200&matching_block_id=28546107_119582871_2_42_0_1116200&sr_pri_blocks=28546107_119582871_2_42_0_1116200_406899&from=searchresults,"MUU Bangkok, Small Luxury Hotels of the World","88/333 Sukhumvit 55, Klongton Nua, Wattana, Sukhumvit, วัฒนา, 10110 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/aphrodite-inn-bangkok.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=4362512_89654155_0_1_0&highlighted_blocks=4362512_89654155_0_1_0&matching_block_id=4362512_89654155_0_1_0&sr_pri_blocks=4362512_89654155_0_1_0__245754&from=searchresults,อะโฟรดิเต้ อินน์ กรุงเทพ,"59-65 ถนนราชดำริ , ปทุมวัน, 10330 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/ten-six-hundred-chao-pharya-bangkok-by-preference.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=1058830701_378138740_2_2_0&highlighted_blocks=1058830701_378138740_2_2_0&matching_block_id=1058830701_378138740_2_2_0&sr_pri_blocks=1058830701_378138740_2_2_0__390882&from=searchresults,"Ten Six Hundred, Chao Phraya, Bangkok by Preference, managed by The Ascott Limited","29-2 Soi Charoen Nakorn 39, Banglumphu Lang, Khlongsan , Khlong San, 10600 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/hua-chang-heritage.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=46157001_88883050_2_42_0_271710&highlighted_blocks=46157001_88883050_2_42_0_271710&matching_block_id=46157001_88883050_2_42_0_271710&sr_pri_blocks=46157001_88883050_2_42_0_271710_386771&from=searchresults,Hua Chang Heritage Hotel,"400 Phayathai Road, Pathumwan, ปทุมวัน, 10330 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/mo-bangkok.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=1098568701_382723626_2_1_0&highlighted_blocks=1098568701_382723626_2_1_0&matching_block_id=1098568701_382723626_2_1_0&sr_pri_blocks=1098568701_382723626_2_1_0__325620&from=searchresults,MO Hotel Bangkok,"386 Phetchaburi Road, 10400 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/adelphi-suites.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=2729301_95151022_2_2_0_403840&highlighted_blocks=2729301_95151022_2_2_0_403840&matching_block_id=2729301_95151022_2_2_0_403840&sr_pri_blocks=2729301_95151022_2_2_0_403840_352755&from=searchresults,Adelphi Suites Bangkok,"6 Sukhumvit Soi 8, คลองเตย, 10110 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/passa.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=796689501_381559366_2_10_0&highlighted_blocks=796689501_381559366_2_10_0&matching_block_id=796689501_381559366_2_10_0&sr_pri_blocks=796689501_381559366_2_10_0__247860&from=searchresults,PASSA Hotel Bangkok,"63 Soi Saladaeng 2, Saladaeng Road, บางรัก, 10500 กรุงเทพมหานคร, ไทย"
https://www.booking.com/hotel/th/hyatt-place-bangkok-sukhumvit.th.html?label=gen173nr-10CAEoggI46AdIM1gEaN0BiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKdnfrGBsACAdICJDZlZjViYjlkLWRkZGEtNDFlOS1hZjg3LTk2MDE3M2UxMTYyZtgCAeACAQ&sid=f984b2f021f44e6d576f13f392f756a4&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-23&checkout=2025-10-24&dest_id=-3414440&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=374&sr_order=popularity&srpvid=d5b267a0c5c1003e&srepoch=1759416476&all_sr_blocks=270048106_106115917_2_2_0&highlighted_blocks=270048106_106115917_2_2_0&matching_block_id=270048106_106115917_2_2_0&sr_pri_blocks=270048106_106115917_2_2_0__295000&from=searchresults,โรงแรมไฮแอท เพลส กรุงเทพ สุขุมวิท 24,"22/5 Sukhumvit Soi 24, klongtoei, คลองเตย, 10110 กรุงเทพมหานคร, ไทย"
